Date,Open,High,Low,Close,Volume
2019-04-28,21.3704,22.1411,20.4235,21.0743,144670.86627411
2019-05-05,21.0154,22.0973,20.5421,21.9774,161342.29561738
2019-05-12,21.6146,22.5204,21.1318,21.9774,97520.066066556
2019-05-19,21.7956,23.6677,21.4386,22.7625,72750.966007711
2019-05-26,22.8221,23.2452,21.856,22.8221,62907.639614407
2019-06-02,22.6405,23.0635,22.0384,22.0973,50701.970569505
2019-06-09,22.3394,22.8832,21.1929,21.4335,60897.490652176
2019-06-16,21.4335,22.1583,21.1318,21.5549,43882.220039056
2019-06-23,21.6749,21.7956,20.588,21.4335,59449.737936996
2019-06-30,21.1318,24.6942,20.588,24.6942,167085.97610087
2019-07-07,24.1503,24.2108,21.856,21.9774,42204.775787332
2019-07-14,21.9774,21.9889,21.313,21.6146,36594.734016011
2019-07-21,22.4005,22.4593,21.7956,22.3394,28941.133604415
2019-07-28,22.5204,24.9355,22.3394,24.5138,159687.12448435
2019-08-04,24.8149,24.9621,23.7883,24.4607,116681.90849391
2019-08-11,24.0225,24.2423,22.2718,23.5225,85061.040296497
2019-08-18,23.8351,24.9621,22.8976,23.0218,100737.13964807
2019-08-25,23.4607,23.8982,21.8969,22.1461,35877.818008011
2019-09-01,22.2718,22.71,21.9579,22.0829,30807.899365045
2019-09-08,22.0211,23.0218,21.5205,22.0829,35702.417198288
2019-09-15,22.1461,23.2725,21.8969,23.0851,29481.25673277
2019-09-22,23.0851,23.3358,22.6469,22.8976,52224.89506028
2019-09-29,22.6469,24.3357,22.5212,24.3357,167859.96697552
2019-10-06,24.2732,24.8989,22.3969,22.772,157732.65831886
2019-10-13,22.5212,23.4607,22.0211,22.71,59394.05514026
2019-10-20,22.772,22.8243,21.5836,21.9579,71557.962087608
2019-10-27,21.9579,22.5212,21.7719,21.8969,72141.239383432
2019-11-03,21.8344,22.2086,20.3941,21.412,82478.750597785
2019-11-10,21.412,21.5291,19.5587,20.2928,114706.56127964
2019-11-17,20.3259,21.0292,18.9194,18.9194,76672.426967965
2019-11-24,18.9832,19.1744,16.9374,18.6996,162996.07468049
2019-12-01,18.599,18.6636,17.9603,18.2168,67287.091577825
2019-12-08,18.0243,19.2391,17.4496,19.0471,92249.689355333
2019-12-15,19.0471,19.0471,17.8963,18.2168,117416.92141085
2019-12-22,18.1521,19.4948,18.0882,18.4718,131726.00810252
2019-12-29,18.599,19.9416,18.4718,19.1744,91953.178462704
2020-01-05,19.0471,20.1334,18.4085,19.1111,88241.920060138
2020-01-12,19.1111,19.8776,18.8554,19.0471,101506.95431298
2020-01-19,19.0471,19.4301,18.2168,18.9194,258010.41489385
2020-01-26,18.7914,18.7914,17.321,17.7053,105538.38879678
2020-02-02,17.5773,17.8963,16.8167,16.8742,79622.223125142
2020-02-09,16.8095,17.4489,16.4265,16.9374,75081.291051183
2020-02-16,16.8742,17.8331,16.0429,17.3856,153001.01266607
2020-02-23,17.3856,17.4489,15.4726,16.4265,169413.5170045
2020-03-01,15.7241,16.2987,12.1438,12.1438,174225.90271256
2020-03-08,12.9117,13.3585,10.7379,10.7379,177358.06002906
2020-03-15,10.2265,10.2905,6.39156,7.60592,309220.49098358
2020-03-22,7.92562,7.92562,3.83502,5.68858,486398.97399315
2020-03-29,5.61179,8.62888,5.17718,6.51971,169980.08946131
2020-04-05,6.32755,6.90267,5.75186,5.9589,111252.83581198
2020-04-12,6.83874,6.83874,5.89246,6.19983,120262.31232415
2020-04-19,6.58336,6.83874,5.81702,5.97363,123444.58415771
2020-04-26,5.75243,6.05737,5.4105,5.52106,108944.78388721
2020-05-03,5.43285,6.26376,5.0501,5.16569,272397.45750095
2020-05-10,5.17718,6.39156,5.04868,6.35988,236352.59110272
2020-05-17,6.39156,6.39156,5.48464,5.62458,112232.85303457
2020-05-24,5.75243,6.07204,5.63355,5.87133,63305.77161108
2020-05-31,5.94417,6.19925,5.72055,5.8362,106323.51623078
2020-06-07,5.88024,8.56491,5.74605,8.0542,248753.1499362
2020-06-14,8.62888,8.88459,6.00811,6.39156,217558.25513383
2020-06-21,6.39156,7.15841,6.29588,6.29588,115743.65336888
2020-06-28,5.94417,6.51971,5.561,5.81637,133397.88407457
2020-07-05,5.81637,6.19157,5.34277,5.68858,227338.93838081
2020-07-12,5.81637,6.00811,5.11326,5.24111,127231.01433587
2020-07-19,5.17718,6.29789,5.17718,5.88671,154837.1528885
2020-07-26,5.85481,6.2063,5.56072,6.13597,112842.57965885
2020-08-02,6.25105,6.77573,5.91543,6.39156,91787.52214241
2020-08-09,6.32755,7.3509,5.73772,5.84956,188213.42125307
2020-08-16,5.81702,6.48717,5.81637,6.07204,145553.4386024
2020-08-23,6.19983,6.9666,5.52875,5.68858,280916.92540181
2020-08-30,5.68858,6.03943,5.49749,5.94417,85141.780351767
2020-09-06,5.81637,5.93591,5.33759,5.49749,136655.32768372
2020-09-13,5.47127,5.75243,5.30504,5.36834,58912.398948476
2020-09-20,5.47702,5.51345,5.24111,5.46488,29516.058480731
2020-09-27,5.46488,5.49038,4.85831,5.04939,98461.10533142
2020-10-04,4.92159,5.54734,4.92159,5.24111,97819.36109902
2020-10-11,5.43285,5.43285,4.98546,5.20025,80811.050835494
2020-10-18,5.04939,5.20915,4.79372,4.98546,110676.51886575
2020-10-25,5.11139,5.11139,4.72979,4.85127,93598.605106303
2020-11-01,4.85766,4.9124,4.05483,4.1546,93307.662493348
2020-11-08,4.4102,4.4742,3.67489,4.18262,194268.92539829
2020-11-15,4.33994,4.78094,4.09066,4.72979,334788.63917561
2020-11-22,4.72979,5.38816,4.60199,5.24111,529242.70987305
2020-11-29,5.30504,6.04014,5.30447,5.70769,922263.02580702
2020-12-06,5.46488,7.58941,5.46488,7.45869,1102491.5340079
2020-12-13,7.31211,9.97076,7.03054,9.55546,956538.57133889
2020-12-20,9.58718,9.8364,8.79629,9.39615,393398.95895178
2020-12-27,9.20432,9.81056,9.20432,9.6892,178179.38128094
2021-01-03,9.65829,10.5655,9.41754,10.2402,421090.01376943
2021-01-10,10.4054,11.9777,9.65971,11.1475,278704.92630141
2021-01-17,11.0188,11.6323,10.6417,10.8724,177424.87938514
2021-01-24,11.0383,11.3384,9.70863,10.1948,184818.16272199
2021-01-31,10.1195,10.2839,9.39615,10.0095,223552.50820264
2021-02-07,10.0669,14.1285,10.0669,13.301,254876.86550743
2021-02-14,13.6904,14.5265,13.301,14.0618,291525.89025026
2021-02-21,14.3548,15.4554,13.7485,14.7004,276602.90072456
2021-02-28,15.084,17.9187,14.676,16.5415,468395.33373795
2021-03-07,16.7146,17.1809,14.778,16.6177,277719.34079915
2021-03-14,16.6177,19.2577,16.6177,19.0407,276392.69816687
2021-03-21,19.5263,24.5318,19.5263,23.3171,988749.67718172
2021-03-28,23.3365,24.0584,21.6483,22.0967,505776.58725787
2021-04-04,22.3646,28.7622,21.9809,28.7622,716929.92869696
2021-04-11,29.4023,31.8948,27.6976,30.7119,581230.95304718
2021-04-18,30.7952,30.7952,26.9146,29.5294,376780.42826541
2021-04-25,29.5294,31.2168,26.8449,30.1169,352441.47781137
2021-05-02,30.3605,40.2566,30.3605,35.7999,767542.80679165
2021-05-09,36.1188,38.2796,30.3605,36.95,573101.26472349
2021-05-16,36.6303,37.3911,32.2203,33.8568,282981.36509086
2021-05-23,34.3301,39.5878,33.9013,38.5671,392470.44831617
2021-05-30,38.7905,42.5675,37.126,38.024,756425.736423
2021-06-06,38.5096,41.7954,38.5096,40.9003,282019.44477722
2021-06-13,40.9003,43.9741,39.1489,42.0058,453079.78049525
2021-06-20,42.587,42.6322,37.6274,37.7487,297425.48256462
2021-06-27,38.1906,39.59,37.2567,37.2567,268765.54708373
2021-07-04,37.2632,43.2586,37.0772,41.3916,316112.62914979
2021-07-11,41.546,41.837,38.6625,41.0597,121920.26759701
2021-07-18,40.4082,41.1689,34.9623,36.7963,306792.72104583
2021-07-25,35.6907,39.1683,34.004,38.0175,199081.31110635
2021-08-01,37.922,42.1912,37.922,41.2321,365991.88639749
2021-08-08,42.0058,44.102,33.8496,35.2116,821876.6877784
2021-08-15,34.5148,42.1286,32.5982,39.1338,386985.69283752
2021-08-22,38.9298,39.1482,33.805,35.5923,324162.96948814
2021-08-29,36.5685,39.3091,34.3984,38.4283,285953.43436674
2021-09-05,38.409,40.8687,36.4565,39.2732,195821.08335736
2021-09-12,39.906,40.2235,38.534,39.7271,89210.800723373
2021-09-19,39.6546,42.1947,39.4908,41.2121,168512.84776727
2021-09-26,40.8952,46.022,40.3873,45.5581,367745.89449472
2021-10-03,46.1715,48.8826,43.5999,48.6255,357547.59027223
2021-10-10,48.9357,55.0769,48.157,53.4743,786374.72864836
2021-10-17,54.2193,57.5172,52.2998,52.8012,476110.18522594
2021-10-24,52.4844,54.7408,52.2998,53.7968,181454.92179903
2021-10-31,54.391,54.391,50.282,52.1676,199370.86164938
2021-11-07,52.6691,54.7998,51.0858,52.7747,438482.53533046
2021-11-14,53.3092,54.5239,51.7438,52.5864,699115.60995063
2021-11-21,52.1202,57.1522,51.5658,56.3039,491148.71655488
2021-11-28,57.0431,58.3096,52.7438,54.044,201720.67567171
2021-12-05,55.2494,56.3241,51.3947,52.1001,191939.99242474
2021-12-12,52.6474,54.4758,51.0463,54.0583,290021.06266842
2021-12-19,55.2695,55.2695,52.0175,52.8738,340831.61469157
2021-12-26,52.641,55.6467,51.6246,54.6129,234847.76352089
2022-01-02,55.0303,59.7952,54.3112,56.6114,285350.66809205
2022-01-09,57.9259,61.6161,56.653,59.4668,571454.44600998
2022-01-16,58.7542,69.1539,57.7622,68.7709,703617.56406688
2022-01-23,70.1739,75.8363,62.7117,65.1145,879082.40900688
2022-01-30,64.2518,71.023,62.6434,68.7365,514932.23111146
2022-02-06,69.2229,73.5236,68.4829,69.7493,525516.13870137
2022-02-13,70.4685,72.5683,67.8515,68.2437,899412.19809579
2022-02-20,68.1202,70.5166,66.4772,68.4692,458461.52279993
2022-02-27,69.7774,74.2273,67.47,72.913,878642.51491266
2022-03-06,75.3124,82.8259,71.4447,79.1268,2185675.058247
2022-03-13,83.5593,83.7381,72.7765,74.0051,2999892.5773341
2022-03-20,76.0666,90.7067,72.7478,88.681,1173226.7827737
2022-03-27,91.432,107.969,91.3821,107.969,1671756.2540362
2022-04-03,107.825,107.889,91.5968,101.54,924825.82652687
2022-04-10,101.611,104.729,95.0236,104.27,735323.34852932
2022-04-17,105.382,113.695,102.464,113.499,655293.24891807
2022-04-24,115.748,129.117,106.338,110.016,1323432.5190435
2022-05-01,108.385,116.834,97.8115,107.365,1230166.6186478
2022-05-08,107.754,116.877,99.8591,106.69,984913.13248652
2022-05-15,102.452,104.162,90.5561,99.8092,971637.11448602
2022-05-22,104.128,109.136,92.4985,94.4747,507725.02234052
2022-05-29,97.1415,100.109,90.7806,94.489,668432.19562251
2022-06-05,94.4453,97.5514,86.8678,90.4848,628999.87316402
2022-06-12,90.6096,92.1439,78.3698,87.979,983261.25948818
2022-06-19,87.6862,90.9669,77.5148,78.7278,720569.78918898
2022-06-26,80.2768,85.5237,73.2183,77.6682,630583.24225837
2022-07-03,78.2163,83.9597,67.957,71.5594,554499.4149729
2022-07-10,69.9665,69.9665,58.6769,66.9997,844952.5321588
2022-07-17,67.2263,72.4143,65.2753,70.8652,419310.89640331
2022-07-24,72.3414,74.6577,66.744,67.3943,482010.67032429
2022-07-31,68.1397,81.1097,68.1397,79.9478,609584.78470983
2022-08-07,80.847,93.1596,78.1871,89.2722,1057281.3697518
2022-08-14,90.9232,94.6957,88.4174,93.7138,920134.83209974
2022-08-21,91.1255,93.475,86.4343,92.3043,510175.2451008
2022-08-28,92.7025,111.49,90.3931,109.905,689429.06112942
2022-09-04,109.555,111.474,94.9639,101.303,796692.55572218
2022-09-11,102.737,108.125,101.185,107.643,392358.17581121
2022-09-18,109.109,109.109,94.7732,95.6491,530362.01730794
2022-09-25,93.9767,101.726,85.2164,85.861,526357.8115128
2022-10-02,85.2083,97.9194,81.5448,91.1335,524770.69450902
2022-10-09,95.1956,106.457,92.3845,100.436,451881.34160581
2022-10-16,100.579,103.334,95.8086,95.8799,313276.05307995
2022-10-23,99.1534,103.55,96.8377,102.283,483198.0229281
2022-10-30,100.396,101.543,95.601,96.892,527631.02088135
2022-11-06,97.5603,100.293,88.0032,94.7732,906516.28098796
2022-11-13,95.5698,98.2178,92.225,95.2668,421624.24372762
2022-11-20,95.5021,98.7043,93.0108,96.6417,442405.46291728
2022-11-27,97.0462,100.313,93.9491,98.486,413436.21576335
2022-12-04,97.9443,104.325,95.5021,95.9948,453881.62745696
2022-12-11,95.437,96.6657,87.18,87.3498,514404.45361352
2022-12-18,87.649,91.3856,85.8294,87.1072,369550.7987094
2022-12-25,87.1072,87.1072,80.5485,82.2387,512053.82450137
2023-01-01,81.5189,82.1093,77.3945,81.341,523614.07256531
2023-01-08,82.6511,85.3603,80.8962,83.5893,246693.64105733
2023-01-15,84.1069,85.0045,79.1688,84.4708,443962.24463858
2023-01-22,85.0045,86.2095,81.4905,82.1578,179404.56424231
2023-01-29,82.5056,84.8265,81.4624,83.007,225422.98246326
2023-02-05,81.8344,83.4599,72.3804,74.2567,576376.48404124
2023-02-12,74.2324,78.7612,72.3885,78.7612,422422.0241579
2023-02-19,78.7289,79.2546,75.0169,78.7126,313910.99957225
2023-02-26,77.9606,88.9592,77.7908,88.0453,1007694.0504573
2023-03-05,91.0132,95.7364,88.9673,91.2832,1432211.9638066
2023-03-12,90.8911,90.8911,82.489,83.3265,758284.32758809
2023-03-19,82.7741,83.576,72.2692,72.8216,755764.69294112
2023-03-26,73.5879,81.1195,72.8394,77.4548,383581.54679898
2023-04-02,78.4973,81.3484,76.8668,79.4507,286185.60262797
2023-04-09,80.3684,80.8046,75.8777,76.3054,231194.71674934
2023-04-16,76.6262,84.3244,76.6262,83.6562,224874.86699563
2023-04-23,84.1997,84.8947,81.3396,81.5267,186046.67980342
2023-04-30,82.0435,82.2929,78.1854,79.9318,179006.29310389
2023-05-07,79.7447,92.6642,79.6734,90.8377,671581.95977179
2023-05-14,92.4415,93.4305,83.58,84.03,1228580.7003311
2023-05-21,85,85.67,80.48,84.27,402607
2023-05-28,84.97,88.41,81.64,81.81,339812
2023-06-04,82,86,80.67,82.33,274766
2023-06-11,83,86.41,82,84.76,338521
2023-06-18,84.93,87.25,79.43,83.75,382349
2023-06-25,83.75,83.87,80.41,81.56,213311
2023-07-02,81.5,82,77.76,80.68,304003
2023-07-09,82,85.65,80.51,83.75,160785
2023-07-16,84,87.675,83.85,84.76,269066
2023-07-23,85,90.9,84.8,90.2,386267
2023-07-30,91.89,94.38,90.1101,90.44,524960
2023-08-06,92.33,94.3,83.21,88.92,737820
2023-08-13,90,91.82,82.38,82.41,685276
2023-08-20,82.4,82.48,76.28,79.95,415088
2023-08-27,80.09,80.64,76.64,76.8,288443
2023-09-03,76.8,77.755,72.21,76.65,346799
2023-09-10,76.36,81.45,75.885,78.68,155467
2023-09-17,80.17,83.29,80,81.19,140057
2023-09-24,81.74,82.66,78.2901,80.35,139117
2023-10-01,80,83.83,79.56,82.61,133239
2023-10-08,81.82,83.96,79.65,80.56,166534
2023-10-15,80.01,84.62,80.01,82.87,128921
2023-10-22,83.01,84.35,80.12,80.87,133860
2023-10-29,80.93,82.0313,78.0501,78.24,150553
2023-11-05,78,81.55,73.19,80.18,289398
2023-11-12,80.5,81.21,76.2,77.8,220714
2023-11-19,76.68,77,72.79,74.66,275608
2023-11-26,74.91,75.41,70,70.41,272339
2023-12-03,70.44,71.1334,66.32,69.48,358825
2023-12-10,69,69.1,66,66.17,223690
2023-12-17,66.3,69.5,60.5,67.32,486848
2023-12-24,67.87,73.56,66.7,69.73,298309
2023-12-31,69.72,70.25,64.7603,65.5,249488
2024-01-07,65.16,72.27,65.16,69.55,136350
